game_id,game_day,game_status,home_team,away_team,home_score,away_score,home_record,away_record,home_rank,away_rank,home_point_spread,is_neutral,season,date,game_url
401581752,2024-02-10,Final,Harvard,Dartmouth,77,59,,,,,,0,2023-24,,
401634059,2024-02-11,Final,Louisiana,Bowling Green,86,60,,,,,,0,2023-24,,
401600382,2024-02-11,Final,Iowa,Minnesota,90,85,,,,,,0,2023-24,,
401602127,2024-02-11,Final,Memphis,Tulane,90,78,,,,,,0,2023-24,,
401601892,2024-02-11,Final,UIC,Northern Iowa,71,65,,,,,,0,2023-24,,
401602128,2024-02-11,Final,Southern Methodist,North Texas,71,68,,,,,,0,2023-24,,
401602130,2024-02-11,Final,Tulsa,UAB,63,70,,,,,,0,2023-24,,
401600383,2024-02-11,Final,Northwestern,Penn State,68,63,,,,,,0,2023-24,,
401602131,2024-02-11,Final,Wichita State,Florida Atlantic,82,95,,,,,,0,2023-24,,
401599527,2024-02-11,Final,Villanova,Seton Hall,80,54,,,,,,0,2023-24,,
401602129,2024-02-11,Final,Temple,Charlotte,70,73,,,,,,0,2023-24,,
401596894,2024-02-11,Final,Massachusetts,Rhode Island,81,79,,,,,,0,2023-24,,
401603471,2024-02-12,Final,Texas Christian,West Virginia,81,65,,,,,,0,2023-24,,
401581797,2024-02-12,Final,Incarnate Word,Lamar,76,67,,,,,,0,2023-24,,
401603472,2024-02-12,Final,Texas Tech,Kansas,79,50,,,,,,0,2023-24,,
401602353,2024-02-12,Final,Mississippi Valley State,Alcorn State,55,72,,,,,,0,2023-24,,
401604183,2024-02-12,Final,Duke,Wake Forest,77,69,,,,,,0,2023-24,,
401594497,2024-02-12,Final,Bucknell,Lehigh,63,71,,,,,,0,2023-24,,
401574637,2024-02-12,Final,Bethune-Cookman,Texas Southern,83,79,,,,,,0,2023-24,,
401600107,2024-02-12,Final,Grambling State,Alabama A&M,50,60,,,,,,0,2023-24,,
401579062,2024-02-12,Final,Nicholls State,Texas A&M-Corpus Christi,67,63,,,,,,0,2023-24,,
401598030,2024-02-12,Final,Florida A&M,Prairie View A&M,58,61,,,,,,0,2023-24,,
401583829,2024-02-12,Final,Arkansas-Pine Bluff,Jackson State,63,76,,,,,,0,2023-24,,
401600122,2024-02-12,Final,Southern,Alabama State,73,62,,,,,,0,2023-24,,
401600721,2024-02-12,Final,Towson,Elon,80,55,,,,,,0,2023-24,,
401579049,2024-02-12,Final,Northwestern State,New Orleans,70,59,,,,,,0,2023-24,,
401596897,2024-02-13,Final,Dayton,Duquesne,75,59,,,,,,0,2023-24,,
401603474,2024-02-13,Final,Cincinnati,Iowa State,59,68,,,,,,0,2023-24,,
401603473,2024-02-13,Final,Brigham Young,UCF,90,88,,,,,,0,2023-24,,
401602984,2024-02-13,Final,Nevada,New Mexico,82,83,,,,,,0,2023-24,,
401597944,2024-02-13,Final,San Diego State,Colorado State,71,55,,,,,,0,2023-24,,
401596895,2024-02-13,Final,Davidson,La Salle,71,56,,,,,,0,2023-24,,
401599529,2024-02-13,Final,Creighton,Georgetown,94,72,,,,,,0,2023-24,,
401597183,2024-02-13,Final,Vanderbilt,Texas A&M,74,73,,,,,,0,2023-24,,
401596896,2024-02-13,Final,George Mason,George Washington,90,67,,,,,,0,2023-24,,
401600385,2024-02-13,Final,Wisconsin,Ohio State,62,54,,,,,,0,2023-24,,
401603475,2024-02-13,Final,Baylor,Oklahoma,79,62,,,,,,0,2023-24,,
401604187,2024-02-13,Final,Syracuse,North Carolina,86,79,,,,,,0,2023-24,,
401604186,2024-02-13,Final,Boston College,Louisville,89,77,,,,,,0,2023-24,,
401604185,2024-02-13,Final,Virginia Tech,Florida State,83,75,,,,,,0,2023-24,,
401599530,2024-02-13,Final,Providence,St. John's,75,72,,,,,,0,2023-24,,
401599528,2024-02-13,Final,Butler,Marquette,72,78,,,,,,0,2023-24,,
401601894,2024-02-13,Final,Indiana State,Illinois State,67,80,,,,,,0,2023-24,,
401594454,2024-02-13,Final,San Jose State,Air Force,73,66,,,,,,0,2023-24,,
401601893,2024-02-13,Final,Evansville,Drake,75,78,,,,,,0,2023-24,,
401600384,2024-02-13,Final,Illinois,Michigan,97,68,,,,,,0,2023-24,,
401588679,2024-02-13,Final,Northern Illinois,Buffalo,72,68,,,,,,0,2023-24,,
401597392,2024-02-14,Final,Navy,American,42,59,,,,,,0,2023-24,,
401601895,2024-02-14,Final,Bradley,UIC,85,73,,,,,,0,2023-24,,
401574518,2024-02-14,Final,Kennesaw State,Jacksonville,66,61,,,,,,0,2023-24,,
401600387,2024-02-14,Final,Penn State,Michigan State,72,80,,,,,,0,2023-24,,
401597186,2024-02-14,Final,Arkansas,Tennessee,63,92,,,,,,0,2023-24,,
401601896,2024-02-14,Final,Belmont,Southern Illinois,82,68,,,,,,0,2023-24,,
401599532,2024-02-14,Final,Seton Hall,Xavier,88,70,,,,,,0,2023-24,,
401598640,2024-02-14,Final,Colgate,Holy Cross,85,55,,,,,,0,2023-24,,
401601261,2024-02-14,Final,Charleston Southern,Gardner-Webb,77,85,,,,,,0,2023-24,,
401600253,2024-02-14,Final,Eastern Kentucky,Chicago State,86,73,,,,,,0,2023-24,,
401600801,2024-02-14,Final,Wyoming,Utah State,76,84,,,,,,0,2023-24,,
401601263,2024-02-14,Final,UNC Asheville,Presbyterian,71,69,,,,,,0,2023-24,,
401574530,2024-02-14,Final,Queens University,North Florida,79,93,,,,,,0,2023-24,,
401604188,2024-02-14,Final,Clemson,Miami (FL),77,60,,,,,,0,2023-24,,
401587949,2024-02-14,Final,Chattanooga,East Tennessee State,84,71,,,,,,0,2023-24,,
401596900,2024-02-14,Final,Richmond,Massachusetts,59,69,,,,,,0,2023-24,,
401597974,2024-02-14,Final,Army,Boston University,65,50,,,,,,0,2023-24,,
401587736,2024-02-14,Final,Cleveland State,Milwaukee,68,71,,,,,,0,2023-24,,
401600386,2024-02-14,Final,Maryland,Iowa,78,66,,,,,,0,2023-24,,
401601897,2024-02-14,Final,Murray State,Missouri State,82,72,,,,,,0,2023-24,,
401601898,2024-02-14,Final,Valparaiso,Northern Iowa,67,86,,,,,,0,2023-24,,
401599531,2024-02-14,Final,DePaul,Connecticut,65,101,,,,,,0,2023-24,,
401587952,2024-02-14,Final,Mercer,Wofford,60,73,,,,,,0,2023-24,,
401587739,2024-02-14,Final,Youngstown State,Robert Morris,87,77,,,,,,0,2023-24,,
401602132,2024-02-14,Final,South Florida,Tulsa,69,50,,,,,,0,2023-24,,
401594519,2024-02-14,Final,Lafayette,Loyola Maryland,64,79,,,,,,0,2023-24,,
401607420,2024-02-14,Final,Arizona State,Oregon State,79,61,,,,,,0,2023-24,,
401597185,2024-02-14,Final,Auburn,South Carolina,101,61,,,,,,0,2023-24,,
401596899,2024-02-14,Final,Fordham,St. Bonaventure,67,85,,,,,,0,2023-24,,
401587951,2024-02-14,Final,Citadel,UNC Greensboro,61,76,,,,,,0,2023-24,,
401596898,2024-02-14,Final,Loyola Chicago,Saint Joseph's,64,59,,,,,,0,2023-24,,
401587953,2024-02-14,Final,Furman,VMI,75,62,,,,,,0,2023-24,,
401587950,2024-02-14,Final,Samford,Western Carolina,88,62,,,,,,0,2023-24,,
401587735,2024-02-14,Final,Purdue Fort Wayne,Oakland,63,71,,,,,,0,2023-24,,
401597311,2024-02-14,Final,Fresno State,UNLV,65,67,,,,,,0,2023-24,,
401600728,2024-02-15,Final,William & Mary,Towson,52,61,,,,,,0,2023-24,,
401589713,2024-02-15,Final,Saint Mary's,Pepperdine,103,59,,,,,,0,2023-24,,
401581710,2024-02-15,Final,South Alabama,Texas State,72,55,,,,,,0,2023-24,,
401581638,2024-02-15,Final,Coastal Carolina,Georgia Southern,82,75,,,,,,0,2023-24,,
401589712,2024-02-15,Final,San Diego,Portland,71,66,,,,,,0,2023-24,,
401573545,2024-02-15,Final,Cal Poly,Hawai'i,51,80,,,,,,0,2023-24,,
401574114,2024-02-15,Final,UT Rio Grande Valley,Abilene Christian,79,87,,,,,,0,2023-24,,
401602134,2024-02-15,Final,East Carolina,Wichita State,68,55,,,,,,0,2023-24,,
401600724,2024-02-15,Final,Elon,Delaware,73,67,,,,,,0,2023-24,,
401581623,2024-02-15,Final,Troy,Arkansas State,71,82,,,,,,0,2023-24,,
401601264,2024-02-15,Final,Radford,Winthrop,69,85,,,,,,0,2023-24,,
401607423,2024-02-15,Final,USC,Utah,68,64,,,,,,0,2023-24,,
401600389,2024-02-15,Final,Rutgers,Northwestern,63,60,,,,,,0,2023-24,,
401600722,2024-02-15,Final,Monmouth,Campbell,88,87,,,,,,0,2023-24,,
401573542,2024-02-15,Final,UC Davis,Long Beach State,74,78,,,,,,0,2023-24,,
401581226,2024-02-15,Final,Bryant,Maine,77,72,,,,,,0,2023-24,,
401607458,2024-02-15,Final,Washington,Stanford,85,65,,,,,,0,2023-24,,
401581662,2024-02-15,Final,James Madison,Georgia State,83,63,,,,,,0,2023-24,,
401573443,2024-02-15,Final,Eastern Washington,Idaho State,88,82,,,,,,0,2023-24,,
401574113,2024-02-15,Final,Grand Canyon,Utah Tech,73,61,,,,,,0,2023-24,,
401602136,2024-02-15,Final,North Texas,Memphis,76,66,,,,,,0,2023-24,,
401602133,2024-02-15,Final,Charlotte,UTSA,79,70,,,,,,0,2023-24,,
401600726,2024-02-15,Final,Drexel,Hofstra,79,77,,,,,,0,2023-24,,
401602135,2024-02-15,Final,Florida Atlantic,Temple,80,68,,,,,,0,2023-24,,
401573444,2024-02-15,Final,Idaho,Weber State,69,70,,,,,,0,2023-24,,
401573626,2024-02-15,Final,Sam Houston State,Florida International,70,56,,,,,,0,2023-24,,
401573625,2024-02-15,Final,Louisiana Tech,Jacksonville State,63,58,,,,,,0,2023-24,,
401573624,2024-02-15,Final,Middle Tennessee,New Mexico State,76,69,,,,,,0,2023-24,,
401574202,2024-02-15,Final,Central Arkansas,Austin Peay,67,77,,,,,,0,2023-24,,
401587316,2024-02-15,Final,Eastern Illinois,Southeast Missouri State,75,57,,,,,,0,2023-24,,
401589397,2024-02-15,Final,St. Francis (PA),Wagner,63,65,,,,,,0,2023-24,,
401589711,2024-02-15,Final,Loyola Marymount,Gonzaga,74,91,,,,,,0,2023-24,,
401602137,2024-02-15,Final,Tulane,Southern Methodist,79,87,,,,,,0,2023-24,,
401581505,2024-02-15,Final,Appalachian St,Marshall,73,58,,,,,,0,2023-24,,
401581683,2024-02-15,Final,Old Dominion,Louisiana,60,68,,,,,,0,2023-24,,
401589714,2024-02-15,Final,Santa Clara,Pacific,79,53,,,,,,0,2023-24,,
401587125,2024-02-15,Final,North Alabama,Lipscomb,75,70,,,,,,0,2023-24,,
401600388,2024-02-15,Final,Purdue,Minnesota,84,76,,,,,,0,2023-24,,
401574115,2024-02-15,Final,UT Arlington,Tarleton,78,80,,,,,,0,2023-24,,
401607422,2024-02-15,Final,Washington State,California,84,65,,,,,,0,2023-24,,
401580080,2024-02-15,Final,Oral Roberts,North Dakota State,60,73,,,,,,0,2023-24,,
401574111,2024-02-15,Final,Southern Utah,Seattle,68,78,,,,,,0,2023-24,,
401607421,2024-02-15,Final,UCLA,Colorado,64,60,,,,,,0,2023-24,,
401581753,2024-02-16,Final,Cornell,Harvard,75,62,,,,,,0,2023-24,,
401587195,2024-02-16,Final,Penn,Yale,62,76,,,,,,0,2023-24,,
401594301,2024-02-16,Final,Fairfield,Niagara,63,65,,,,,,0,2023-24,,
401591563,2024-02-16,Final,Columbia,Dartmouth,73,63,,,,,,0,2023-24,,
401594317,2024-02-16,Final,Iona,Manhattan,73,63,,,,,,0,2023-24,,
401574542,2024-02-16,Final,Queens University,Jacksonville,74,65,,,,,,0,2023-24,,
401574519,2024-02-16,Final,Kennesaw State,North Florida,81,82,,,,,,0,2023-24,,
401577674,2024-02-16,Final,Princeton,Brown,72,63,,,,,,0,2023-24,,
401596901,2024-02-16,Final,Saint Louis,Virginia Commonwealth,85,95,,,,,,0,2023-24,,
401588682,2024-02-16,Final,Toledo,Ohio,85,83,,,,,,0,2023-24,,
401594268,2024-02-16,Final,Marist,Canisius,78,55,,,,,,0,2023-24,,
401599533,2024-02-16,Final,Georgetown,Villanova,54,70,,,,,,0,2023-24,,
401597945,2024-02-16,Final,San Diego State,New Mexico,81,70,,,,,,0,2023-24,,
401589477,2024-02-17,Final,Wagner,Sacred Heart,53,63,,,,,,0,2023-24,,
401601267,2024-02-17,Final,High Point,Radford,99,74,,,,,,0,2023-24,,
401603004,2024-02-17,Final,Texas Southern,Grambling State,63,66,,,,,,0,2023-24,,
401597189,2024-02-17,Final,Alabama,Texas A&M,100,75,,,,,,0,2023-24,,
401593877,2024-02-17,Final,Stetson,Florida Gulf Coast,61,60,,,,,,0,2023-24,,
401600390,2024-02-17,Final,Maryland,Illinois,80,85,,,,,,0,2023-24,,
401600391,2024-02-17,Final,Michigan,Michigan State,63,73,,,,,,0,2023-24,,
401587956,2024-02-17,Final,Citadel,VMI,76,51,,,,,,0,2023-24,,
401587743,2024-02-17,Final,Wright State,Robert Morris,101,71,,,,,,0,2023-24,,
401602138,2024-02-17,Final,Tulsa,Rice,93,82,,,,,,0,2023-24,,
401604194,2024-02-17,Final,Florida State,Duke,67,76,,,,,,0,2023-24,,
401600732,2024-02-17,Final,Hofstra,Northeastern,82,62,,,,,,0,2023-24,,
401574447,2024-02-17,Final,Bellarmine,Eastern Kentucky,65,75,,,,,,0,2023-24,,
401589716,2024-02-17,Final,Gonzaga,Pacific,102,76,,,,,,0,2023-24,,
401574203,2024-02-17,Final,North Alabama,Austin Peay,79,87,,,,,,0,2023-24,,
401573448,2024-02-17,Final,Idaho,Idaho State,55,53,,,,,,0,2023-24,,
401574433,2024-02-17,Final,Central Arkansas,Lipscomb,68,85,,,,,,0,2023-24,,
401596904,2024-02-17,Final,St. Bonaventure,Davidson,81,80,,,,,,0,2023-24,,
401587742,2024-02-17,Final,Milwaukee,Northern Kentucky,73,72,,,,,,0,2023-24,,
401574638,2024-02-17,Final,Alcorn State,Bethune-Cookman,69,54,,,,,,0,2023-24,,
401603476,2024-02-17,Final,Houston,Texas,82,61,,,,,,0,2023-24,,
401588683,2024-02-17,Final,Eastern Michigan,Bowling Green,69,60,,,,,,0,2023-24,,
401573630,2024-02-17,Final,Louisiana Tech,Florida International,75,68,,,,,,0,2023-24,,
401600108,2024-02-17,Final,Alabama A&M,Mississippi Valley State,80,57,,,,,,0,2023-24,,
401587954,2024-02-17,Final,Western Carolina,East Tennessee State,70,65,,,,,,0,2023-24,,
401594498,2024-02-17,Final,Colgate,Bucknell,62,50,,,,,,0,2023-24,,
401600393,2024-02-17,Final,Iowa,Wisconsin,88,86,,,,,,0,2023-24,,
401583830,2024-02-17,Final,Jackson State,Florida A&M,77,55,,,,,,0,2023-24,,
401587955,2024-02-17,Final,Mercer,Samford,88,84,,,,,,0,2023-24,,
401596903,2024-02-17,Final,Duquesne,Saint Joseph's,66,56,,,,,,0,2023-24,,
401601900,2024-02-17,Final,Southern Illinois,Indiana State,74,69,,,,,,0,2023-24,,
401598583,2024-02-17,Final,Cornell,Dartmouth,89,80,,,,,,0,2023-24,,
401587179,2024-02-17,Final,Princeton,Yale,73,62,,,,,,0,2023-24,,
401603482,2024-02-17,Final,West Virginia,Baylor,81,94,,,,,,0,2023-24,,
401580086,2024-02-17,Final,Denver,North Dakota State,77,71,,,,,,0,2023-24,,
401589718,2024-02-17,Final,San Diego,Santa Clara,69,82,,,,,,0,2023-24,,
401601265,2024-02-17,Final,UNC Asheville,Charleston Southern,86,55,,,,,,0,2023-24,,
401573548,2024-02-17,Final,UC Davis,UC Riverside,61,67,,,,,,0,2023-24,,
401607281,2024-02-17,Final,Washington State,Stanford,72,59,,,,,,0,2023-24,,
401599534,2024-02-17,Final,Butler,Creighton,57,79,,,,,,0,2023-24,,
401581716,2024-02-17,Final,Southern Miss,Texas State,78,74,,,,,,0,2023-24,,
401573547,2024-02-17,Final,UC Santa Barbara,Hawai'i,77,71,,,,,,0,2023-24,,
401597190,2024-02-17,Final,Auburn,Kentucky,59,70,,,,,,0,2023-24,,
401587740,2024-02-17,Final,Detroit Mercy,Purdue Fort Wayne,69,83,,,,,,0,2023-24,,
401604192,2024-02-17,Final,Boston College,Miami (FL),85,77,,,,,,0,2023-24,,
401601268,2024-02-17,Final,Presbyterian,Longwood,73,81,,,,,,0,2023-24,,
401597393,2024-02-17,Final,American,Lafayette,62,68,,,,,,0,2023-24,,
401597192,2024-02-17,Final,Mississippi State,Arkansas,71,67,,,,,,0,2023-24,,
401588684,2024-02-17,Final,Central Michigan,Western Michigan,69,42,,,,,,0,2023-24,,
401603477,2024-02-17,Final,Iowa State,Texas Tech,82,74,,,,,,0,2023-24,,
401579073,2024-02-17,Final,Incarnate Word,Northwestern State,61,81,,,,,,0,2023-24,,
401600123,2024-02-17,Final,Alabama State,Arkansas-Pine Bluff,74,80,,,,,,0,2023-24,,
401601899,2024-02-17,Final,Missouri State,Valparaiso,82,74,,,,,,0,2023-24,,
401581624,2024-02-17,Final,South Alabama,Arkansas State,73,76,,,,,,0,2023-24,,
401581231,2024-02-17,Final,Maine,Vermont,57,68,,,,,,0,2023-24,,
401599535,2024-02-17,Final,Providence,DePaul,81,70,,,,,,0,2023-24,,
401573449,2024-02-17,Final,Montana,Montana State,88,69,,,,,,0,2023-24,,
401594412,2024-02-17,Final,Norfolk State,South Carolina State,71,67,,,,,,0,2023-24,,
401581663,2024-02-17,Final,Old Dominion,Georgia State,65,68,,,,,,0,2023-24,,
401603479,2024-02-17,Final,Oklahoma,Kansas,57,67,,,,,,0,2023-24,,
401604196,2024-02-17,Final,Pittsburgh,Louisville,86,59,,,,,,0,2023-24,,
401581754,2024-02-17,Final,Columbia,Harvard,75,80,,,,,,0,2023-24,,
401607426,2024-02-17,Final,Oregon State,Oregon,58,60,,,,,,0,2023-24,,
401603478,2024-02-17,Final,Kansas State,Texas Christian,72,75,,,,,,0,2023-24,,
401596906,2024-02-17,Final,Dayton,Fordham,78,70,,,,,,0,2023-24,,
401607427,2024-02-17,Final,USC,Colorado,89,92,,,,,,0,2023-24,,
401574116,2024-02-17,Final,Utah Tech,Seattle,65,66,,,,,,0,2023-24,,
401587744,2024-02-17,Final,Cleveland State,Youngstown State,81,73,,,,,,0,2023-24,,
401588685,2024-02-17,Final,Kent State,Northern Illinois,85,47,,,,,,0,2023-24,,
401603480,2024-02-17,Final,Oklahoma State,Brigham Young,93,83,,,,,,0,2023-24,,
401574120,2024-02-17,Final,UT Rio Grande Valley,UT Arlington,70,89,,,,,,0,2023-24,,
401600091,2024-02-17,Final,Holy Cross,Army,53,59,,,,,,0,2023-24,,
401588681,2024-02-17,Final,Buffalo,Akron,62,73,,,,,,0,2023-24,,
401600813,2024-02-17,Final,Boise State,Fresno State,90,66,,,,,,0,2023-24,,
401600729,2024-02-17,Final,Drexel,Campbell,81,66,,,,,,0,2023-24,,
401581651,2024-02-17,Final,James Madison,Georgia Southern,87,80,,,,,,0,2023-24,,
401607425,2024-02-17,Final,Arizona,Arizona State,105,60,,,,,,0,2023-24,,
401600802,2024-02-17,Final,Colorado State,Utah State,75,55,,,,,,0,2023-24,,
401599536,2024-02-17,Final,Connecticut,Marquette,81,53,,,,,,0,2023-24,,
401600733,2024-02-17,Final,Monmouth,Stony Brook,84,61,,,,,,0,2023-24,,
401573629,2024-02-17,Final,Sam Houston State,Liberty,83,73,,,,,,0,2023-24,,
401587323,2024-02-17,Final,UT Martin,Morehead State,88,82,,,,,,0,2023-24,,
401596905,2024-02-17,Final,La Salle,Massachusetts,82,81,,,,,,0,2023-24,,
401600731,2024-02-17,Final,UNC Wilmington,Elon,72,73,,,,,,0,2023-24,,
401579050,2024-02-17,Final,New Orleans,Lamar,72,94,,,,,,0,2023-24,,
401581506,2024-02-17,Final,Appalachian St,Louisiana,85,73,,,,,,0,2023-24,,
401602991,2024-02-17,Final,San Jose State,Wyoming,75,80,,,,,,0,2023-24,,
401597312,2024-02-17,Final,UNLV,Nevada,66,69,,,,,,0,2023-24,,
401596902,2024-02-17,Final,George Washington,Richmond,74,90,,,,,,0,2023-24,,
401597188,2024-02-17,Final,Tennessee,Vanderbilt,88,53,,,,,,0,2023-24,,
401600392,2024-02-17,Final,Nebraska,Penn State,68,49,,,,,,0,2023-24,,
401597191,2024-02-17,Final,Georgia,Florida,82,88,,,,,,0,2023-24,,
401589715,2024-02-17,Final,Pepperdine,Portland,91,70,,,,,,0,2023-24,,
401574119,2024-02-17,Final,Stephen F. Austin,Abilene Christian,62,63,,,,,,0,2023-24,,
401573447,2024-02-17,Final,Eastern Washington,Weber State,84,90,,,,,,0,2023-24,,
401594520,2024-02-17,Final,Lehigh,Loyola Maryland,75,70,,,,,,0,2023-24,,
401607424,2024-02-17,Final,Washington,California,80,82,,,,,,0,2023-24,,
401589746,2024-02-17,Final,Coppin State,Delaware State,56,66,,,,,,0,2023-24,,
401573628,2024-02-17,Final,Western Kentucky,New Mexico State,72,58,,,,,,0,2023-24,,
401603481,2024-02-17,Final,UCF,Cincinnati,74,76,,,,,,0,2023-24,,
401581639,2024-02-17,Final,Coastal Carolina,Marshall,74,67,,,,,,0,2023-24,,
401602143,2024-02-18,Final,Temple,UTSA,83,77,,,,,,0,2023-24,,
401600394,2024-02-18,Final,Indiana,Northwestern,72,76,,,,,,0,2023-24,,
401602142,2024-02-18,Final,South Florida,Florida Atlantic,90,86,,,,,,0,2023-24,,
401601902,2024-02-18,Final,Drake,Murray State,95,72,,,,,,0,2023-24,,
401600396,2024-02-18,Final,Minnesota,Rutgers,81,70,,,,,,0,2023-24,,
401594369,2024-02-18,Final,Quinnipiac,Niagara,66,80,,,,,,0,2023-24,,
401596907,2024-02-18,Final,Rhode Island,Loyola Chicago,67,77,,,,,,0,2023-24,,
401601901,2024-02-18,Final,UIC,Belmont,60,75,,,,,,0,2023-24,,
401601904,2024-02-18,Final,Northern Iowa,Bradley,74,63,,,,,,0,2023-24,,
401587957,2024-02-18,Final,Furman,Chattanooga,82,65,,,,,,0,2023-24,,
401601903,2024-02-18,Final,Illinois State,Evansville,86,79,,,,,,0,2023-24,,
401602139,2024-02-18,Final,Charlotte,Wichita State,72,61,,,,,,0,2023-24,,
401602141,2024-02-18,Final,Southern Methodist,Memphis,106,79,,,,,,0,2023-24,,
401607428,2024-02-18,Final,UCLA,Utah,69,70,,,,,,0,2023-24,,
401602140,2024-02-18,Final,East Carolina,Tulane,81,67,,,,,,0,2023-24,,
401594302,2024-02-18,Final,Fairfield,Mount St. Mary's,94,80,,,,,,0,2023-24,,
401599537,2024-02-18,Final,St. John's,Seton Hall,62,68,,,,,,0,2023-24,,
401600395,2024-02-18,Final,Ohio State,Purdue,73,69,,,,,,0,2023-24,,
401594387,2024-02-18,Final,Manhattan,Rider,62,104,,,,,,0,2023-24,,
401594269,2024-02-18,Final,Siena,Canisius,64,73,,,,,,0,2023-24,,
401602144,2024-02-18,Final,UAB,North Texas,71,62,,,,,,0,2023-24,,
401579051,2024-02-19,Final,New Orleans,Nicholls State,77,89,,,,,,0,2023-24,,
401600124,2024-02-19,Final,Alabama State,Mississippi Valley State,61,46,,,,,,0,2023-24,,
401602712,2024-02-19,Final,Lafayette,Colgate,62,67,,,,,,0,2023-24,,
401579082,2024-02-19,Final,Southeastern Louisiana,Lamar,72,77,,,,,,0,2023-24,,
401600109,2024-02-19,Final,Alabama A&M,Arkansas-Pine Bluff,75,67,,,,,,0,2023-24,,
401589747,2024-02-19,Final,Maryland-Eastern Shore,Coppin State,75,67,,,,,,0,2023-24,,
401606750,2024-02-19,Final,Howard,South Carolina State,68,75,,,,,,0,2023-24,,
401603483,2024-02-19,Final,Houston,Iowa State,73,65,,,,,,0,2023-24,,
401598032,2024-02-19,Final,Prairie View A&M,Grambling State,74,83,,,,,,0,2023-24,,
401604430,2024-02-19,Final,Delaware State,Morgan State,80,58,,,,,,0,2023-24,,
401574639,2024-02-19,Final,Jackson State,Bethune-Cookman,61,60,,,,,,0,2023-24,,
401603484,2024-02-19,Final,Texas,Kansas State,62,56,,,,,,0,2023-24,,
401603005,2024-02-19,Final,Texas Southern,Southern,68,56,,,,,,0,2023-24,,
401598910,2024-02-19,Final,Alcorn State,Florida A&M,79,68,,,,,,0,2023-24,,
401596908,2024-02-20,Final,Massachusetts,Virginia Commonwealth,74,52,,,,,,0,2023-24,,
401597946,2024-02-20,Final,Utah State,San Diego State,68,63,,,,,,0,2023-24,,
401603487,2024-02-20,Final,Brigham Young,Baylor,78,71,,,,,,0,2023-24,,
401588687,2024-02-20,Final,Central Michigan,Bowling Green,62,60,,,,,,0,2023-24,,
401588686,2024-02-20,Final,Buffalo,Eastern Michigan,78,69,,,,,,0,2023-24,,
401602985,2024-02-20,Final,Nevada,Wyoming,76,58,,,,,,0,2023-24,,
401599538,2024-02-20,Final,Creighton,Connecticut,85,66,,,,,,0,2023-24,,
401604199,2024-02-20,Final,Florida State,Boston College,84,76,,,,,,0,2023-24,,
401597194,2024-02-20,Final,Missouri,Tennessee,67,72,,,,,,0,2023-24,,
401603486,2024-02-20,Final,West Virginia,UCF,77,67,,,,,,0,2023-24,,
401602976,2024-02-20,Final,Boise State,San Jose State,82,50,,,,,,0,2023-24,,
401600398,2024-02-20,Final,Wisconsin,Maryland,74,70,,,,,,0,2023-24,,
401588689,2024-02-20,Final,Ohio,Kent State,63,57,,,,,,0,2023-24,,
401600397,2024-02-20,Final,Michigan State,Iowa,71,78,,,,,,0,2023-24,,
401588691,2024-02-20,Final,Northern Illinois,Ball State,63,70,,,,,,0,2023-24,,
401596910,2024-02-20,Final,Davidson,Fordham,68,53,,,,,,0,2023-24,,
401596909,2024-02-20,Final,Duquesne,Saint Louis,81,66,,,,,,0,2023-24,,
401588690,2024-02-20,Final,Toledo,Akron,72,64,,,,,,0,2023-24,,
401599539,2024-02-20,Final,Villanova,Butler,72,62,,,,,,0,2023-24,,
401588688,2024-02-20,Final,Western Michigan,Miami (OH),77,58,,,,,,0,2023-24,,
401597195,2024-02-20,Final,Texas A&M,Arkansas,71,78,,,,,,0,2023-24,,
401603485,2024-02-20,Final,Texas Tech,Texas Christian,82,81,,,,,,0,2023-24,,
401601906,2024-02-21,Final,Illinois State,Northern Iowa,81,73,,,,,,0,2023-24,,
401603488,2024-02-21,Final,Cincinnati,Oklahoma State,76,80,,,,,,0,2023-24,,
401602145,2024-02-21,Final,Memphis,Charlotte,76,52,,,,,,0,2023-24,,
401596914,2024-02-21,Final,George Mason,Dayton,71,67,,,,,,0,2023-24,,
401587959,2024-02-21,Final,Samford,Furman,74,72,,,,,,0,2023-24,,
401594499,2024-02-21,Final,Holy Cross,Bucknell,73,59,,,,,,0,2023-24,,
401599542,2024-02-21,Final,Xavier,Providence,75,79,,,,,,0,2023-24,,
401602998,2024-02-21,Final,Army,Lehigh,54,85,,,,,,0,2023-24,,
401596911,2024-02-21,Final,Saint Joseph's,George Washington,79,75,,,,,,0,2023-24,,
401581675,2024-02-21,Final,Marshall,James Madison,58,84,,,,,,0,2023-24,,
401601908,2024-02-21,Final,Southern Illinois,Murray State,72,68,,,,,,0,2023-24,,
401597199,2024-02-21,Final,Vanderbilt,Georgia,64,76,,,,,,0,2023-24,,
401602148,2024-02-21,Final,Wichita State,Tulsa,79,63,,,,,,0,2023-24,,
401587960,2024-02-21,Final,Chattanooga,Wofford,81,65,,,,,,0,2023-24,,
401596912,2024-02-21,Final,La Salle,St. Bonaventure,72,59,,,,,,0,2023-24,,
401601272,2024-02-21,Final,Winthrop,Presbyterian,55,78,,,,,,0,2023-24,,
401573631,2024-02-21,Final,Jacksonville State,Middle Tennessee,76,68,,,,,,0,2023-24,,
401587962,2024-02-21,Final,East Tennessee State,VMI,82,69,,,,,,0,2023-24,,
